pair_id,story_a_id,story_b_id,ok,error,num_events_a,num_events_b,num_matches,D_alignment,alignment_similarity,D_semantic,semantic_similarity,pred_event_rating_mean_joint
9yd97s__8xqwff,9yd97s,8xqwff,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
2lhadb__3a04v8,2lhadb,3a04v8,True,,2,4,1,0.6666666666666666,0.33333333333333337,0.4744317755103111,0.5255682244896889,2.141194831517587
8anoon__2gbobw,8anoon,2gbobw,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
49ro6o__12u8p8,49ro6o,12u8p8,True,,2,11,0,1.0,0.0,1.0,0.0,1.583
37fh2s__5uhcfc,37fh2s,5uhcfc,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
19n8es__67r7jc,19n8es,67r7jc,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
44c1h5__5ybscp,44c1h5,5ybscp,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
9a4bdb__5dhie1,9a4bdb,5dhie1,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
9km8dp__6plwx7,9km8dp,6plwx7,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
5iy7p1__99u9jj,5iy7p1,99u9jj,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
38xwtc__3ufo8y,38xwtc,3ufo8y,True,,2,7,0,1.0,0.0,1.0,0.0,1.583
19n8es__96czpo,19n8es,96czpo,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
4jhavz__4zxnf9,4jhavz,4zxnf9,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
88b1dv__3j2v97,88b1dv,3j2v97,True,,1,8,1,0.7777777777777778,0.2222222222222222,0.27223536372184753,0.7277646362781525,2.307570504931278
1s9l96__8vdlfn,1s9l96,8vdlfn,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
7csmze__9aei5f,7csmze,9aei5f,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
2ylksx__7anabi,2ylksx,7anabi,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
6w26un__2mrsnz,6w26un,2mrsnz,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
762nzp__985dy9,762nzp,985dy9,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
97v5y3__7cqty5,97v5y3,7cqty5,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
1tedbh__66lsmj,1tedbh,66lsmj,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
2w5gbx__6gg1ug,2w5gbx,6gg1ug,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
282v1z__8k0l33,282v1z,8k0l33,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
3plppn__2nbpyp,3plppn,2nbpyp,True,,8,5,5,0.17391304347826086,0.8260869565217391,0.35353693962097166,0.6464630603790283,2.353684026001018
6hqo8q__2ncv71,6hqo8q,2ncv71,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
8snmf6__3wasd4,8snmf6,3wasd4,True,,13,3,1,0.875,0.125,0.4020099565386772,0.5979900434613228,2.166725401588529
330wg1__2hldwp,330wg1,2hldwp,True,,4,8,3,0.3888888888888889,0.6111111111111112,0.3585192868486047,0.6414807131513953,2.3055843935676434
96xrz6__36k1t2,96xrz6,36k1t2,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
1dcy7t__74hrpn,1dcy7t,74hrpn,True,,2,2,1,0.5,0.5,0.5279159136116505,0.47208408638834953,2.1249293282780797
5fnht8__9imc02,5fnht8,9imc02,True,,3,2,1,0.6,0.4,0.20214474201202393,0.7978552579879761,2.4089570254349706
459lsu__8oably,459lsu,8oably,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2swc2m__5uzync,2swc2m,5uzync,True,,4,4,1,0.75,0.25,0.26828819513320923,0.7317118048667908,2.3168706545650957
1c8xxq__5rap9i,1c8xxq,5rap9i,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3bbgd4__9kwlpc,3bbgd4,9kwlpc,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
123q1o__5m2evv,123q1o,5m2evv,True,,5,4,4,0.2,0.8,0.27109321020543575,0.7289067897945642,2.4254060509891433
3lx5wf__7rdzr3,3lx5wf,7rdzr3,True,,7,5,0,1.0,0.0,1.0,0.0,1.583
4g233s__96swda,4g233s,96swda,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
762023__7wmiyz,762023,7wmiyz,True,,8,1,0,1.0,0.0,1.0,0.0,1.583
39jesl__7csx6a,39jesl,7csx6a,True,,7,6,0,1.0,0.0,1.0,0.0,1.583
yg0mt__2o0c8v,yg0mt,2o0c8v,True,,8,7,0,1.0,0.0,1.0,0.0,1.583
34sehe__9off99,34sehe,9off99,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
5v9sks__18398h,5v9sks,18398h,True,,4,8,2,0.3181818181818182,0.6818181818181819,0.351887920498848,0.648112079501152,2.3260673255915805
4yubfw__9blohy,4yubfw,9blohy,True,,10,11,0,1.0,0.0,1.0,0.0,1.583
3e31xg__3ohnx8,3e31xg,3ohnx8,True,,4,3,1,0.5,0.5,0.2757277861237526,0.7242722138762474,2.3604478205390276
8azp1l__22vrzb,8azp1l,22vrzb,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
2g0m7t__32yaes,2g0m7t,32yaes,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
2h2kpv__7e9was,2h2kpv,7e9was,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
9rprs0__9lf3qo,9rprs0,9lf3qo,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
771ri3__7f004e,771ri3,7f004e,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
8j5a3t__3acvgm,8j5a3t,3acvgm,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
1r22cq__3lpioa,1r22cq,3lpioa,True,,4,6,3,0.3076923076923077,0.6923076923076923,0.3945511629184087,0.6054488370815914,2.2883440535658828
20am49__71unzq,20am49,71unzq,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
9ntudz__3nf63y,9ntudz,3nf63y,True,,6,3,0,1.0,0.0,1.0,0.0,1.583
3pmxtj__1nyrfm,3pmxtj,1nyrfm,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
3jlyls__5dmr2u,3jlyls,5dmr2u,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
93j8kd__5qp9dc,93j8kd,5qp9dc,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
74wgfd__3a1krd,74wgfd,3a1krd,True,,12,1,0,1.0,0.0,1.0,0.0,1.583
8o6k2p__77wis3,8o6k2p,77wis3,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
8vj6vd__8z6jta,8vj6vd,8z6jta,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
3zt4s6__2w1sk7,3zt4s6,2w1sk7,True,,6,4,2,0.5454545454545454,0.4545454545454546,0.41289504058659077,0.5871049594134092,2.223160957959819
6cgp4n__3yrhbf,6cgp4n,3yrhbf,True,,2,5,1,0.7142857142857143,0.2857142857142857,0.4410843662917614,0.5589156337082386,2.162714167462981
78pm42__7dhsaf,78pm42,7dhsaf,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
3d2btz__2egtor,3d2btz,2egtor,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
1sid4e__9w4xtg,1sid4e,9w4xtg,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
1ixldm__7k3f2d,1ixldm,7k3f2d,True,,7,3,0,1.0,0.0,1.0,0.0,1.583
87cinr__3r9qbz,87cinr,3r9qbz,True,,7,3,0,1.0,0.0,1.0,0.0,1.583
2jymca__4uxpgg,2jymca,4uxpgg,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
8j5a3t__2p60sv,8j5a3t,2p60sv,True,,2,8,0,1.0,0.0,1.0,0.0,1.583
8jpmx0__4x5ukm,8jpmx0,4x5ukm,True,,2,9,2,0.5833333333333334,0.41666666666666663,0.3205677829682827,0.6794322170317173,2.301730080819254
3bacnm__2rmo6o,3bacnm,2rmo6o,True,,11,5,2,0.7058823529411765,0.2941176470588235,0.3308432996273041,0.6691567003726959,2.2673666189486488
4q2ca1__2x0njf,4q2ca1,2x0njf,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
34y2h8__2mfhiq,34y2h8,2mfhiq,True,,9,2,0,1.0,0.0,1.0,0.0,1.583
33a9pt__2hl1ej,33a9pt,2hl1ej,True,,2,9,0,1.0,0.0,1.0,0.0,1.583
2ywzst__1pfusv,2ywzst,1pfusv,True,,7,11,0,1.0,0.0,1.0,0.0,1.583
9wwyvt__200ucf,9wwyvt,200ucf,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
3e8dz0__42ymiq,3e8dz0,42ymiq,True,,2,4,1,0.6666666666666666,0.33333333333333337,0.3547328859567642,0.6452671140432358,2.2529816244716443
4w8icy__5r9xk4,4w8icy,5r9xk4,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
37fh2s__7sifmo,37fh2s,7sifmo,True,,4,9,0,1.0,0.0,1.0,0.0,1.583
4bqyml__2wfd0m,4bqyml,2wfd0m,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
3dpbbc__38z9gl,3dpbbc,38z9gl,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
14r1wu__3lp7oz,14r1wu,3lp7oz,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
1eumtn__7hbq0g,1eumtn,7hbq0g,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
17goqf__zh5jb,17goqf,zh5jb,True,,4,3,1,0.7142857142857143,0.2857142857142857,0.40782330930233,0.59217669069767,2.1937766685854108
6brnud__6c3o6d,6brnud,6c3o6d,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
91yl7l__139orn,91yl7l,139orn,True,,3,2,2,0.16666666666666666,0.8333333333333334,0.42955902800895274,0.5704409719910473,2.284151490409106
8io4co__43lveq,8io4co,43lveq,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
60puj4__59udek,60puj4,59udek,True,,8,5,5,0.17647058823529413,0.8235294117647058,0.41248866270429324,0.5875113372957068,2.2981121320181073
324xse__35c1k7,324xse,35c1k7,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
3lye5i__5foyp2,3lye5i,5foyp2,True,,8,2,0,1.0,0.0,1.0,0.0,1.583
9x77d9__2irpeq,9x77d9,2irpeq,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
97ef1x__79hx3x,97ef1x,79hx3x,True,,7,2,0,1.0,0.0,1.0,0.0,1.583
2fdrv3__pt37t,2fdrv3,pt37t,True,,3,7,0,1.0,0.0,1.0,0.0,1.583
3pp38v__3and4i,3pp38v,3and4i,True,,3,5,1,0.75,0.25,0.2676265984773636,0.7323734015226364,2.31748851968199
2h63aw__9crg6e,2h63aw,9crg6e,True,,5,2,2,0.5,0.5,0.3514459654688835,0.6485540345311165,2.28973461284861
2bvudi__397inu,2bvudi,397inu,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
3g4x4n__3pi1oh,3g4x4n,3pi1oh,True,,6,7,3,0.4375,0.5625,0.42059674362341565,0.5794032563765843,2.2377859511300917
7cb69f__2x0njf,7cb69f,2x0njf,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
2xz8q1__1o19di,2xz8q1,1o19di,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2tc9n7__7be8bv,2tc9n7,7be8bv,True,,4,2,1,0.6666666666666666,0.33333333333333337,0.22395408153533936,0.7760459184646606,2.375115949920813
1sfdgo__3wwfar,1sfdgo,3wwfar,True,,7,3,0,1.0,0.0,1.0,0.0,1.583
1jbnke__8jimss,1jbnke,8jimss,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
syvlw__21kx55,syvlw,21kx55,True,,1,2,1,0.0,1.0,0.3607805520296097,0.6392194479703903,2.382067042459547
21pp75__8bmnqu,21pp75,8bmnqu,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
50dilt__3gixqh,50dilt,3gixqh,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
3fdgln__9usxec,3fdgln,9usxec,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
3h5wf0__74i5n8,3h5wf0,74i5n8,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
7axi2n__1fyy5g,7axi2n,1fyy5g,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
10j000__3rsfam,10j000,3rsfam,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
4w2ey8__5vg5fq,4w2ey8,5vg5fq,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
4ageha__750g8c,4ageha,750g8c,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
8cwzgm__2lxraj,8cwzgm,2lxraj,True,,7,2,0,1.0,0.0,1.0,0.0,1.583
2aotk2__2v426i,2aotk2,2v426i,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
2b5c2p__6i8fnw,2b5c2p,6i8fnw,True,,1,11,0,1.0,0.0,1.0,0.0,1.583
4qjshf__9iz7e8,4qjshf,9iz7e8,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
9cdw6h__1tehkn,9cdw6h,1tehkn,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
6uf31y__2hb5ng,6uf31y,2hb5ng,True,,7,7,2,0.7333333333333333,0.2666666666666667,0.4017697051167488,0.5982302948832512,2.1955806057248015
2rju23__8klxng,2rju23,8klxng,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
2yuybg__8vgmtu,2yuybg,8vgmtu,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3apcv7__964jdv,3apcv7,964jdv,True,,8,1,1,0.6,0.4,0.37722259014844894,0.6227774098515511,2.2454518230603635
4uxoo7__5o26o4,4uxoo7,5o26o4,True,,8,4,0,1.0,0.0,1.0,0.0,1.583
8u3h8l__3a04v8,8u3h8l,3a04v8,True,,2,4,1,0.6666666666666666,0.33333333333333337,0.2341865599155426,0.7658134400844574,2.3655598383615413
1zehr2__29x4wh,1zehr2,29x4wh,True,,4,1,1,0.6,0.4,0.3586220443248749,0.6413779556751251,2.2628228728049993
2j562o__5hvr6z,2j562o,5hvr6z,True,,4,14,1,0.8888888888888888,0.11111111111111116,0.40453992784023285,0.5954600721597672,2.1615557169455624
6w1z90__9ggawy,6w1z90,9ggawy,True,,1,7,0,1.0,0.0,1.0,0.0,1.583
56cshq__94oo8c,56cshq,94oo8c,True,,3,2,2,0.16666666666666666,0.8333333333333334,0.38887104019522667,0.6111289598047733,2.3221500022283443
8lm9px__6ivkvf,8lm9px,6ivkvf,True,,1,1,1,0.0,1.0,0.4324369505047798,0.5675630494952202,2.315147131923586
9botlb__2j7vom,9botlb,2j7vom,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
11rm5n__2s1m4d,11rm5n,2s1m4d,True,,4,6,0,1.0,0.0,1.0,0.0,1.583
9t5uwd__10ua6u,9t5uwd,10ua6u,True,,5,6,0,1.0,0.0,1.0,0.0,1.583
6tavem__8hazot,6tavem,8hazot,True,,7,5,1,0.2727272727272727,0.7272727272727273,0.4356660068035126,0.5643339931964875,2.2570133344280174
2yiwaa__15urjv,2yiwaa,15urjv,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
3b9ioi__3deh29,3b9ioi,3deh29,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
4x8obh__5j36jn,4x8obh,5j36jn,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
2cj2t5__52se7j,2cj2t5,52se7j,True,,6,6,1,0.8333333333333334,0.16666666666666663,0.3689035177230835,0.6310964822769165,2.2060643381317453
333pog__9snkcp,333pog,9snkcp,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3pyunt__72xp1b,3pyunt,72xp1b,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
4uk34v__8sga6v,4uk34v,8sga6v,True,,9,5,2,0.6666666666666666,0.33333333333333337,0.37596725299954414,0.6240327470004559,2.233150849090392
5zutat__7dq070,5zutat,7dq070,True,,4,8,0,1.0,0.0,1.0,0.0,1.583
3e6fbp__8onb3o,3e6fbp,8onb3o,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
3hf0d7__3n0nfm,3hf0d7,3n0nfm,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
3l6ddx__8y1m4e,3l6ddx,8y1m4e,True,,4,7,1,0.8181818181818182,0.18181818181818177,0.3047223389148712,0.6952776610851288,2.269065262232856
9p5od2__9r4kgf,9p5od2,9r4kgf,True,,2,9,0,1.0,0.0,1.0,0.0,1.583
11vbl3__9t5uwd,11vbl3,9t5uwd,True,,5,5,2,0.6363636363636364,0.36363636363636365,0.37765058130025864,0.6223494186997414,2.2377030312145973
3e66bp__9m0o32,3e66bp,9m0o32,True,,10,6,0,1.0,0.0,1.0,0.0,1.583
3lmqzx__98de09,3lmqzx,98de09,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
5m4874__781zak,5m4874,781zak,True,,9,2,1,0.8181818181818182,0.18181818181818177,0.3296860456466675,0.6703139543533325,2.245751656516032
6h9vkl__9ax5rn,6h9vkl,9ax5rn,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
3rlx0o__9uhqu8,3rlx0o,9uhqu8,True,,10,3,0,1.0,0.0,1.0,0.0,1.583
9l65gv__9123mh,9l65gv,9123mh,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
1azb3p__71vjhq,1azb3p,71vjhq,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
4ntx90__1gop4p,4ntx90,1gop4p,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
362atr__788s83,362atr,788s83,True,,6,1,0,1.0,0.0,1.0,0.0,1.583
2wm1vp__6ex4v1,2wm1vp,6ex4v1,True,,7,3,2,0.5454545454545454,0.4545454545454546,0.4253649525344372,0.5746350474655628,2.2115153071917253
2rvumo__2brpdv,2rvumo,2brpdv,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
11huhu__2zmin8,11huhu,2zmin8,True,,3,6,1,0.6,0.4,0.4002174995839596,0.5997825004160404,2.22397687713854
8w8rpi__2mfukj,8w8rpi,2mfukj,True,,4,3,2,0.5,0.5,0.38475513085722923,0.6152448691427708,2.2586271832924334
3etz3v__9v4rto,3etz3v,9v4rto,True,,6,5,1,0.8181818181818182,0.18181818181818177,0.2737075835466385,0.7262924164533615,2.298029942271249
3qozqi__2our97,3qozqi,2our97,True,,4,2,2,0.0,1.0,0.41843670327216387,0.5815632967278361,2.3282219628141263
3k0uhm__4ytimz,3k0uhm,4ytimz,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
9igv6w__2hzsib,9igv6w,2hzsib,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
4fgyb5__9ghml2,4fgyb5,9ghml2,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
23kgs6__549iee,23kgs6,549iee,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2thno0__8wvem4,2thno0,8wvem4,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
2ff1of__6ur078,2ff1of,6ur078,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
4d0e6x__3z92ks,4d0e6x,3z92ks,True,,3,2,1,0.6,0.4,0.39485184103250504,0.605148158967495,2.2289878656597435
1mtesn__4hyd5d,1mtesn,4hyd5d,True,,5,2,1,0.7142857142857143,0.2857142857142857,0.43086154013872147,0.5691384598612785,2.172261264807305
3343su__3hzbjr,3343su,3hzbjr,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
9hjxxc__27bd38,9hjxxc,27bd38,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
3hv8by__3j0u42,3hv8by,3j0u42,True,,4,2,1,0.42857142857142855,0.5714285714285714,0.3816642537713051,0.6183357462286949,2.2759494676886924
2z9ozp__3ymtdx,2z9ozp,3ymtdx,True,,6,3,2,0.5,0.5,0.30789098143577576,0.6921090185642242,2.330410612437129
9cxz63__8pbvcd,9cxz63,8pbvcd,True,,7,7,0,1.0,0.0,1.0,0.0,1.583
170qo0__7ert3c,170qo0,7ert3c,True,,5,4,3,0.25,0.75,0.37679005165894824,0.6232099483410518,2.3165907707557083
3jk9wh__3cxfnl,3jk9wh,3cxfnl,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3oldln__8oo1h0,3oldln,8oo1h0,True,,5,8,0,1.0,0.0,1.0,0.0,1.583
5nt7dd__6n90n8,5nt7dd,6n90n8,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
37k22f__73utf9,37k22f,73utf9,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
50j1lc__6ghopz,50j1lc,6ghopz,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
30j89q__1urdwq,30j89q,1urdwq,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
2uqrrp__12u8p8,2uqrrp,12u8p8,True,,4,11,0,1.0,0.0,1.0,0.0,1.583
3gwnot__9dm5xv,3gwnot,9dm5xv,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
9e9j61__38u6w3,9e9j61,38u6w3,True,,6,2,1,0.75,0.25,0.19498679041862488,0.8050132095813751,2.385326836428046
773ik4__7csbul,773ik4,7csbul,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
3lih95__71sahy,3lih95,71sahy,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
8ihvil__1mqltv,8ihvil,1mqltv,True,,9,3,2,0.6153846153846154,0.3846153846153846,0.4445940451696515,0.5554059548303485,2.1794243904468313
207vvb__781zak,207vvb,781zak,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
1gw7h7__3udb3l,1gw7h7,3udb3l,True,,9,7,0,1.0,0.0,1.0,0.0,1.583
730mf1__9sbbw3,730mf1,9sbbw3,True,,6,10,0,1.0,0.0,1.0,0.0,1.583
6o8vgu__8wvgmg,6o8vgu,8wvgmg,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
9r2859__2jr8mu,9r2859,2jr8mu,True,,4,3,3,0.1,0.9,0.42777938147385913,0.5722206185261409,2.2992868356415626
1bsth6__77w55h,1bsth6,77w55h,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
3rwv15__6tntig,3rwv15,6tntig,True,,5,5,0,1.0,0.0,1.0,0.0,1.583
8lxxkj__7ethag,8lxxkj,7ethag,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
2zxd9r__6yyien,2zxd9r,6yyien,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
9qfwwe__4zvv52,9qfwwe,4zvv52,True,,1,7,1,0.75,0.25,0.3329835385084152,0.6670164614915848,2.256451673386991
3ppfz8__31cpen,3ppfz8,31cpen,True,,5,6,0,1.0,0.0,1.0,0.0,1.583
4f7zzx__9eccvf,4f7zzx,9eccvf,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
6f081y__7fwxyk,6f081y,7fwxyk,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
4jhavz__2hais9,4jhavz,2hais9,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
8m2mtj__5e2hl7,8m2mtj,5e2hl7,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
3gkufx__5q31mn,3gkufx,5q31mn,True,,4,12,1,0.875,0.125,0.24132442474365234,0.7586755752563477,2.316789619731903
8vb8m9__970nac,8vb8m9,970nac,True,,3,13,0,1.0,0.0,1.0,0.0,1.583
2ipjal__2g3w87,2ipjal,2g3w87,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
7d4sw3__3duaos,7d4sw3,3duaos,True,,2,9,0,1.0,0.0,1.0,0.0,1.583
465kyx__8y7scs,465kyx,8y7scs,True,,8,6,0,1.0,0.0,1.0,0.0,1.583
9gfoe6__3j7s5q,9gfoe6,3j7s5q,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
4jl10w__8dbqo5,4jl10w,8dbqo5,True,,4,5,2,0.5,0.5,0.374331621453166,0.625668378546834,2.2683616987248882
wdgd9__3tzhmv,wdgd9,3tzhmv,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
4w2ey8__9kkwpm,4w2ey8,9kkwpm,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
8a4y6s__6kk6fm,8a4y6s,6kk6fm,True,,10,6,0,1.0,0.0,1.0,0.0,1.583
6xvtcj__40jnqf,6xvtcj,40jnqf,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
2z9ze5__9j3dt9,2z9ze5,9j3dt9,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
3ush3j__5iy2i1,3ush3j,5iy2i1,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
4gcuc6__zlt0a,4gcuc6,zlt0a,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
95evhf__5iys4x,95evhf,5iys4x,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
8njvt9__970nac,8njvt9,970nac,True,,5,13,1,0.6666666666666666,0.33333333333333337,0.32058727244536084,0.6794127275546391,2.284870212929944
3pyt34__6hy4jg,3pyt34,6hy4jg,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
3vutag__2youtl,3vutag,2youtl,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
3gf8jp__1scjni,3gf8jp,1scjni,True,,9,3,0,1.0,0.0,1.0,0.0,1.583
4xecr8__4llf7y,4xecr8,4llf7y,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
4f34pc__7bjgn3,4f34pc,7bjgn3,True,,5,10,3,0.5,0.5,0.3749396080772082,0.6250603919227917,2.267793900016695
35k6uk__20am49,35k6uk,20am49,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
8id7gl__1rf4k7,8id7gl,1rf4k7,True,,4,5,2,0.5,0.5,0.4547417238354683,0.5452582761645317,2.193266704110056
4mp96m__8gl46k,4mp96m,8gl46k,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
6zojox__23wxuw,6zojox,23wxuw,True,,5,3,2,0.4444444444444444,0.5555555555555556,0.39851735159754753,0.6014826484024525,2.257002423120828
3scspq__2wcu3g,3scspq,2wcu3g,True,,13,2,0,1.0,0.0,1.0,0.0,1.583
1zrakc__94d04s,1zrakc,94d04s,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
898gne__9ly16x,898gne,9ly16x,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
8n6rsd__2t0cg0,8n6rsd,2t0cg0,True,,4,4,1,0.75,0.25,0.45946428552269936,0.5405357144773006,2.138331303750351
2z8ut7__7gtcxd,2z8ut7,7gtcxd,True,,7,2,0,1.0,0.0,1.0,0.0,1.583
25nis0__z02wk,25nis0,z02wk,True,,4,4,1,0.75,0.25,0.43266651034355164,0.5673334896564484,2.163357745990157
8vo4kx__1g3mif,8vo4kx,1g3mif,True,,3,4,1,0.7142857142857143,0.2857142857142857,0.37357349693775177,0.6264265030622482,2.2257625683526907
1dy3m8__3pa3us,1dy3m8,3pa3us,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
26mg30__5i4z9r,26mg30,5i4z9r,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
8k6dwp__2bkghf,8k6dwp,2bkghf,True,,6,5,2,0.5833333333333334,0.41666666666666663,0.4536050106398761,0.5463949893601239,2.177486613896753
2j2h54__byqm7,2j2h54,byqm7,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
65gtb7__36d2kv,65gtb7,36d2kv,True,,3,2,1,0.6,0.4,0.3795620873570442,0.6204379126429558,2.243266966617256
2fa484__554zsk,2fa484,554zsk,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
3wnbvn__5rdlzq,3wnbvn,5rdlzq,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
